"Time","Target/4","Rpm/4","Accel(rpm/s)","Power","D"
"75976","0.000000","51.616476","0.000000","0.000000","0.862048"
"75986","0.000000","51.374005","0.000000","0.000000","0.883616"
"75996","0.000000","51.167904","0.000000","0.000000","0.871773"
"76006","0.000000","50.992718","0.000000","0.000000","0.837567"
"76016","0.000000","50.843811","-0.000000","0.000000","0.789180"
"76026","0.000000","50.717239","-0.000000","0.000000","0.732601"
"76036","0.000000","50.609653","0.000000","0.000000","0.672150"
"76046","0.000000","50.518205","-0.000000","0.000000","0.610878"
"76056","0.000000","50.440474","-0.000000","0.000000","0.550887"
"76066","0.000000","50.374403","0.000000","0.000000","0.493567"
"76076","0.000000","50.318243","0.000000","0.000000","0.439782"
"76086","0.000000","50.270506","0.000000","0.000000","0.390014"
"76096","0.000000","50.229930","0.000000","0.000000","0.344472"
"76106","0.000000","50.195441","0.000000","0.000000","0.303170"
"76116","0.000000","50.166125","0.000000","0.000000","0.265989"
"76126","0.000000","50.141206","-0.000000","0.000000","0.232726"
"76136","0.000000","50.120025","-0.000000","0.000000","0.203125"
"76146","0.000000","50.102021","0.000000","0.000000","0.176903"
"76156","0.000000","50.086718","-0.000000","0.000000","0.153765"
"76166","0.000000","50.073710","-0.000000","0.000000","0.133418"
"76176","0.000000","50.062654","0.000000","0.000000","0.115580"
"76186","0.000000","50.053256","0.000000","0.000000","0.099982"
"76196","0.000000","50.045267","0.000000","0.000000","0.086377"
"76206","0.000000","50.038477","0.000000","0.000000","0.074533"
"76216","0.000000","50.032706","0.000000","0.000000","0.064244"
"76226","0.000000","50.027800","0.000000","0.000000","0.055320"
"76236","0.000000","50.023630","0.000000","0.000000","0.047592"
"76246","0.000000","50.020085","0.000000","0.000000","0.040909"
"76256","0.000000","50.017073","0.000000","0.000000","0.035138"
"76266","0.000000","49.545762","-1250.000000","0.000000","0.405159"
"76276","0.000000","49.145147","-1250.000000","0.000000","0.644618"
"76286","0.000000","48.570250","-312.500000","0.000000","0.975612"
"76296","0.000000","48.081588","-0.000000","0.000000","1.171420"
"76306","0.000000","47.666225","-0.000000","0.000000","1.269426"
"76316","0.000000","47.313166","0.000000","0.000000","1.297988"
"76326","0.000000","47.481816","1250.000000","0.000000","0.903470"
"76336","0.000000","47.625169","1250.000000","0.000000","0.608094"
"76346","0.000000","47.981393","312.500000","0.000000","0.201496"
"76356","0.000000","48.284184","312.500000","0.000000","-0.081036"
"76366","0.000000","48.307182","-312.500000","0.000000","-0.083227"
"76376","0.000000","48.326729","-0.000000","0.000000","-0.082220"
"76386","0.000000","48.343345","-0.000000","0.000000","-0.079068"
"76396","0.000000","48.123093","-312.500000","0.000000","0.112947"
"76406","0.000000","47.935879","-0.000000","0.000000","0.240129"
"76416","0.000000","47.776747","-0.000000","0.000000","0.319408"
"76426","0.000000","47.875860","312.500000","0.000000","0.176236"
"76436","0.000000","47.960106","0.000000","0.000000","0.073592"
"76446","0.000000","48.031715","0.000000","0.000000","0.001587"
"76456","0.000000","48.092583","0.000000","0.000000","-0.047425"
"76466","0.000000","47.675571","-1250.000000","0.000000","0.295670"
"76476","0.000000","47.321110","-1250.000000","0.000000","0.520105"
"76486","0.000000","47.019818","0.000000","0.000000","0.657117"
"76496","0.000000","46.763721","0.000000","0.000000","0.730572"
"76506","0.000000","46.311663","-312.500000","0.000000","0.946104"
"76516","0.000000","46.161788","625.000000","0.000000","0.876783"
"76526","0.000000","46.034395","625.000000","0.000000","0.803341"
"76536","0.000000","46.160486","312.500000","0.000000","0.541800"
"76546","0.000000","46.267663","-0.000000","0.000000","0.347698"
"76556","0.000000","46.358763","-0.000000","0.000000","0.205278"
"76566","0.000000","46.436199","0.000000","0.000000","0.102274"
"76576","0.000000","46.033269","-1250.000000","0.000000","0.404163"
"76586","0.000000","45.690779","-1250.000000","0.000000","0.597323"
"76596","0.000000","45.634037","312.500000","0.000000","0.523252"
"76606","0.000000","45.585806","312.500000","0.000000","0.457186"
"76616","0.000000","45.310435","-312.500000","0.000000","0.586045"
"76626","0.000000","44.841995","-625.000000","0.000000","0.843589"
"76636","0.000000","44.443821","-625.000000","0.000000","0.993410"
"76646","0.000000","44.574123","625.000000","0.000000","0.690487"
"76656","0.000000","44.684879","-0.000000","0.000000","0.463784"
"76666","0.000000","44.779022","-0.000000","0.000000","0.295713"
"76676","0.000000","44.624669","-312.500000","0.000000","0.360053"
"76686","0.000000","44.962219","1250.000000","0.000000","0.018003"
"76696","0.000000","45.249136","1250.000000","0.000000","-0.215132"
"76706","0.000000","45.258641","-312.500000","0.000000","-0.179709"
"76716","0.000000","44.797969","-1250.000000","0.000000","0.224770"
"76726","0.000000","44.406399","-1250.000000","0.000000","0.493072"
"76736","0.000000","44.542314","625.000000","0.000000","0.285726"
"76746","0.000000","44.657842","625.000000","0.000000","0.136158"
"76756","0.000000","44.756041","0.000000","0.000000","0.030368"
"76766","0.000000","44.136385","-1875.000000","0.000000","0.520019"
"76776","0.000000","43.609677","-1875.000000","0.000000","0.837381"
"76786","0.000000","43.630725","625.000000","0.000000","0.653066"
"76796","0.000000","43.179867","-1250.000000","0.000000","0.883140"
"76806","0.000000","42.796637","-1250.000000","0.000000","1.013096"
"76816","0.000000","42.236516","-312.500000","0.000000","1.258573"
"76826","0.000000","42.697914","2500.000000","0.000000","0.637741"
"76836","0.000000","43.090102","2500.000000","0.000000","0.196442"
"76846","0.000000","42.954711","-625.000000","0.000000","0.265466"
"76856","0.000000","42.839630","-625.000000","0.000000","0.304438"
"76866","0.000000","42.976185","312.500000","0.000000","0.134306"
"76876","0.000000","43.326632","625.000000","0.000000","-0.172913"
"76886","0.000000","43.624513","625.000000","0.000000","-0.376634"
"76896","0.000000","43.643336","-312.500000","0.000000","-0.316366"
"76906","0.000000","44.128085","1250.000000","0.000000","-0.640893"
"76916","0.000000","44.540123","1250.000000","0.000000","-0.842344"
"76926","0.000000","44.655979","-312.500000","0.000000","-0.766560"
"76936","0.000000","44.754457","0.000000","0.000000","-0.692031"
"76946","0.000000","44.838164","0.000000","0.000000","-0.620590"
"76956","0.000000","44.674939","-312.500000","0.000000","-0.365892"
"76966","0.000000","44.536198","0.000000","0.000000","-0.181721"
"76976","0.000000","44.418269","0.000000","0.000000","-0.051033"
"76986","0.000000","44.552403","312.500000","0.000000","-0.148134"
"76996","0.000000","44.666418","312.500000","0.000000","-0.209719"
"77006","0.000000","44.528955","-312.500000","0.000000","-0.057805"
"77016","0.000000","44.880862","1250.000000","0.000000","-0.327769"
"77026","0.000000","45.179983","1250.000000","0.000000","-0.501512"
"77036","0.000000","44.965485","-625.000000","0.000000","-0.229612"
"77046","0.000000","45.017537","625.000000","0.000000","-0.225331"
"77056","0.000000","45.061782","625.000000","0.000000","-0.215660"
"77066","0.000000","44.865015","-312.500000","0.000000","-0.015115"
"77076","0.000000","44.697762","0.000000","0.000000","0.121710"
"77086","0.000000","44.555598","0.000000","0.000000","0.211100"
"77096","0.000000","44.669133","312.500000","0.000000","0.078051"
"77106","0.000000","44.765638","312.500000","0.000000","-0.014763"
"77116","0.000000","44.613293","-312.500000","0.000000","0.110066"
"77126","0.000000","44.952549","1250.000000","0.000000","-0.183352"
"77136","0.000000","45.240916","1250.000000","0.000000","-0.377376"
"77146","0.000000","45.017279","-625.000000","0.000000","-0.122991"
"77156","0.000000","44.592812","-625.000000","0.000000","0.241181"
"77166","0.000000","44.232015","-625.000000","0.000000","0.481582"
"77176","0.000000","43.925338","0.000000","0.000000","0.630608"
"77186","0.000000","43.664662","0.000000","0.000000","0.713027"
"77196","0.000000","43.443088","0.000000","0.000000","0.747681"
"77206","0.000000","43.254750","0.000000","0.000000","0.748815"
"77216","0.000000","43.094662","0.000000","0.000000","0.727122"
"77226","0.000000","42.958588","0.000000","0.000000","0.690557"
"77236","0.000000","42.842925","0.000000","0.000000","0.644976"
"77246","0.000000","42.744611","0.000000","0.000000","0.594632"
"77256","0.000000","42.192294","-625.000000","0.000000","0.917559"
"77266","0.000000","41.722825","-0.000000","0.000000","1.109622"
"77276","0.000000","41.323776","-0.000000","0.000000","1.206937"
"77286","0.000000","41.218960","312.500000","0.000000","1.049403"
"77296","0.000000","40.895491","-625.000000","0.000000","1.098297"
"77306","0.000000","40.620542","-625.000000","0.000000","1.098597"
"77316","0.000000","40.386836","0.000000","0.000000","1.065843"
"77326","0.000000","40.188186","0.000000","0.000000","1.011594"
"77336","0.000000","40.019333","0.000000","0.000000","0.944358"
"77346","0.000000","39.641433","-312.500000","0.000000","1.057806"
"77356","0.000000","39.320218","-312.500000","0.000000","1.103217"
"77366","0.000000","39.281560","312.500000","0.000000","0.913500"
"77376","0.000000","39.248701","-0.000000","0.000000","0.757087"
"77386","0.000000","39.220771","-0.000000","0.000000","0.628014"
"77396","0.000000","39.431405","312.500000","0.000000","0.333903"
"77406","0.000000","39.610445","-0.000000","0.000000","0.123891"
"77416","0.000000","39.762628","-0.000000","0.000000","-0.022634"
"77426","0.000000","39.657609","-312.500000","0.000000","0.065909"
"77436","0.000000","40.037092","1250.000000","0.000000","-0.250860"
"77446","0.000000","40.359654","1250.000000","0.000000","-0.458737"
"77456","0.000000","40.399456","-312.500000","0.000000","-0.398831"
"77466","0.000000","40.902037","1250.000000","0.000000","-0.721130"
"77476","0.000000","41.329232","1250.000000","0.000000","-0.918660"
"77486","0.000000","41.692347","0.000000","0.000000","-1.025420"
"77496","0.000000","42.000995","0.000000","0.000000","-1.067254"
"77506","0.000000","41.794596","-625.000000","0.000000","-0.688684"
"77516","0.000000","41.619156","-0.000000","0.000000","-0.410596"
"77526","0.000000","41.470033","-0.000000","0.000000","-0.209178"
"77536","0.000000","41.108903","-312.500000","0.000000","0.121562"
"77546","0.000000","40.333192","-1250.000000","0.000000","0.717818"
"77556","0.000000","39.673839","-1250.000000","0.000000","1.101737"
"77566","0.000000","39.113388","0.000000","0.000000","1.329750"
"77576","0.000000","39.105755","1250.000000","0.000000","1.069907"
"77586","0.000000","39.099266","1250.000000","0.000000","0.861116"
"77596","0.000000","38.625001","-625.000000","0.000000","1.068305"
"77606","0.000000","38.221876","-625.000000","0.000000","1.177144"
"77616","0.000000","38.582345","937.500000","0.000000","0.653340"
"77626","0.000000","38.419993","-1250.000000","0.000000","0.652554"
"77636","0.000000","38.281994","-1250.000000","0.000000","0.632442"
"77646","0.000000","37.695945","-625.000000","0.000000","0.974793"
"77656","0.000000","37.900928","1875.000000","0.000000","0.615848"
"77666","0.000000","38.075164","1875.000000","0.000000","0.353290"
"77676","0.000000","37.988889","-312.500000","0.000000","0.351651"
"77686","0.000000","37.915556","0.000000","0.000000","0.339988"
"77696","0.000000","37.853223","0.000000","0.000000","0.321857"
"77706","0.000000","37.800239","0.000000","0.000000","0.299872"
"77716","0.000000","37.755203","0.000000","0.000000","0.275927"
"77726","0.000000","37.716923","0.000000","0.000000","0.251366"
"77736","0.000000","37.684384","0.000000","0.000000","0.227123"
"77746","0.000000","37.656727","0.000000","0.000000","0.203825"
"77756","0.000000","37.867593","312.500000","0.000000","-0.005633"
"77766","0.000000","38.046829","-0.000000","0.000000","-0.147895"
"77776","0.000000","38.199180","-0.000000","0.000000","-0.240197"
"77786","0.000000","37.859928","-625.000000","0.000000","0.079244"
"77796","0.000000","37.571563","-0.000000","0.000000","0.294087"
"77806","0.000000","37.326454","-0.000000","0.000000","0.431357"
"77816","0.000000","37.118111","0.000000","0.000000","0.511760"
"77826","0.000000","37.409769","1250.000000","0.000000","0.176081"
"77836","0.000000","37.657679","1250.000000","0.000000","-0.057463"
"77846","0.000000","37.868402","0.000000","0.000000","-0.214549"
"77856","0.000000","38.047517","0.000000","0.000000","-0.314931"
"77866","0.000000","38.199764","0.000000","0.000000","-0.373743"
"77876","0.000000","38.563550","625.000000","0.000000","-0.590022"
"77886","0.000000","38.872767","625.000000","0.000000","-0.719392"
"77896","0.000000","38.432477","-937.500000","0.000000","-0.223281"
"77906","0.000000","38.058231","-0.000000","0.000000","0.120772"
"77916","0.000000","37.740121","-0.000000","0.000000","0.351105"
"77926","0.000000","37.704103","312.500000","0.000000","0.309699"
"77936","0.000000","37.204737","-1250.000000","0.000000","0.647251"
"77946","0.000000","36.780277","-1250.000000","0.000000","0.857370"
"77956","0.000000","36.653860","312.500000","0.000000","0.787029"
"77966","0.000000","36.077656","-1250.000000","0.000000","1.090586"
"77976","0.000000","35.587883","-1250.000000","0.000000","1.264288"
"77986","0.000000","34.937200","-312.500000","0.000000","1.531976"
"77996","0.000000","34.384120","-312.500000","0.000000","1.668045"
"78006","0.000000","34.382752","625.000000","0.000000","1.335530"
"78016","0.000000","34.381589","-0.000000","0.000000","1.069355"
"78026","0.000000","34.380601","-0.000000","0.000000","0.856274"
"78036","0.000000","34.614136","312.500000","0.000000","0.498192"
"78046","0.000000","34.812640","-0.000000","0.000000","0.239750"
"78056","0.000000","34.981369","-0.000000","0.000000","0.056817"
"78066","0.000000","35.124789","0.000000","0.000000","-0.069282"
"78076","0.000000","35.246696","0.000000","0.000000","-0.152951"
"78086","0.000000","35.350316","0.000000","0.000000","-0.205258"
"78096","0.000000","35.672769","312.500000","0.000000","-0.422168"
"78106","0.000000","35.946854","312.500000","0.000000","-0.557002"
"78116","0.000000","35.711075","-625.000000","0.000000","-0.256979"
"78126","0.000000","35.979414","1250.000000","0.000000","-0.420254"
"78136","0.000000","36.207502","1250.000000","0.000000","-0.518674"
"78146","0.000000","36.167002","-312.500000","0.000000","-0.382539"
"78156","0.000000","36.132576","-0.000000","0.000000","-0.278491"
"78166","0.000000","36.103315","-0.000000","0.000000","-0.199383"
"78176","0.000000","36.312818","312.500000","0.000000","-0.327109"
"78186","0.000000","36.022145","-1250.000000","0.000000","-0.029149"
"78196","0.000000","35.775073","-1250.000000","0.000000","0.174338"
"78206","0.000000","35.799437","312.500000","0.000000","0.119979"
"78216","0.000000","35.351397","-1250.000000","0.000000","0.454416"
"78226","0.000000","34.970562","-1250.000000","0.000000","0.668200"
"78236","0.000000","34.881228","312.500000","0.000000","0.606028"
"78246","0.000000","34.805294","312.500000","0.000000","0.545570"
"78256","0.000000","34.506375","-312.500000","0.000000","0.675591"
"78266","0.000000","34.252293","-0.000000","0.000000","0.743738"
"78276","0.000000","34.036324","-0.000000","0.000000","0.767765"
"78286","0.000000","34.321501","625.000000","0.000000","0.386071"
"78296","0.000000","34.095151","-1250.000000","0.000000","0.489937"
"78306","0.000000","33.902753","-1250.000000","0.000000","0.545868"
"78316","0.000000","33.973590","312.500000","0.000000","0.380025"
"78326","0.000000","33.565052","-1250.000000","0.000000","0.630850"
"78336","0.000000","33.217794","-1250.000000","0.000000","0.782487"
"78346","0.000000","32.922625","0.000000","0.000000","0.862125"
"78356","0.000000","32.671731","0.000000","0.000000","0.890415"
"78366","0.000000","32.458471","0.000000","0.000000","0.882939"
"78376","0.000000","32.277201","-0.000000","0.000000","0.851368"
"78386","0.000000","32.123121","-0.000000","0.000000","0.804359"
"78396","0.000000","32.226527","312.500000","0.000000","0.560761"
"78406","0.000000","31.845673","-1250.000000","0.000000","0.753292"
"78416","0.000000","31.521947","-1250.000000","0.000000","0.861615"
"78426","0.000000","31.715530","625.000000","0.000000","0.534425"
"78436","0.000000","31.411326","-1250.000000","0.000000","0.670904"
"78446","0.000000","31.152752","-1250.000000","0.000000","0.743582"
"78456","0.000000","31.167339","312.500000","0.000000","0.583196"
"78466","0.000000","31.179738","0.000000","0.000000","0.456638"
"78476","0.000000","31.190277","0.000000","0.000000","0.356879"
"78486","0.000000","30.730486","-625.000000","0.000000","0.653336"
"78496","0.000000","30.339663","-625.000000","0.000000","0.835327"
"78506","0.000000","30.476214","625.000000","0.000000","0.559021"
"78516","0.000000","30.123532","-1250.000000","0.000000","0.729363"
"78526","0.000000","29.823752","-1250.000000","0.000000","0.823314"
"78536","0.000000","29.803314","312.500000","0.000000","0.675001"
"78546","0.000000","30.254692","1250.000000","0.000000","0.178899"
"78556","0.000000","30.638363","1250.000000","0.000000","-0.163818"
"78566","0.000000","30.495734","-625.000000","0.000000","-0.016951"
"78576","0.000000","30.843249","1250.000000","0.000000","-0.291573"
"78586","0.000000","31.138636","1250.000000","0.000000","-0.469568"
"78596","0.000000","31.389716","0.000000","0.000000","-0.576518"
"78606","0.000000","31.603133","0.000000","0.000000","-0.631949"
"78616","0.000000","31.550163","-312.500000","0.000000","-0.463183"
"78626","0.000000","31.505139","-0.000000","0.000000","-0.334527"
"78636","0.000000","31.466868","-0.000000","0.000000","-0.237005"
"78646","0.000000","31.199963","-312.500000","0.000000","0.023920"
"78656","0.000000","30.738718","-625.000000","0.000000","0.388132"
"78666","0.000000","30.346661","-625.000000","0.000000","0.624152"
"78676","0.000000","30.247787","312.500000","0.000000","0.578421"
"78686","0.000000","30.163744","0.000000","0.000000","0.529971"
"78696","0.000000","30.092307","0.000000","0.000000","0.481126"
"78706","0.000000","29.797211","-312.500000","0.000000","0.620978"
"78716","0.000000","30.015129","1250.000000","0.000000","0.322447"
"78726","0.000000","30.200360","1250.000000","0.000000","0.109773"
"78736","0.000000","30.123431","-312.500000","0.000000","0.149362"
"78746","0.000000","30.058041","-312.500000","0.000000","0.171801"
"78756","0.000000","30.236835","312.500000","0.000000","-0.005594"
"78766","0.000000","30.857560","1250.000000","0.000000","-0.501055"
"78776","0.000000","31.385176","1250.000000","0.000000","-0.822937"
"78786","0.000000","31.364899","-625.000000","0.000000","-0.642128"
"78796","0.000000","31.113290","-625.000000","0.000000","-0.312415"
"78806","0.000000","30.899421","-625.000000","0.000000","-0.078837"
"78816","0.000000","30.717633","0.000000","0.000000","0.082361"
"78826","0.000000","30.094363","-1250.000000","0.000000","0.564505"
"78836","0.000000","29.564584","-1250.000000","0.000000","0.875427"
"78846","0.000000","29.348646","312.500000","0.000000","0.873092"
"78856","0.000000","29.165099","312.500000","0.000000","0.845311"
"78866","0.000000","29.009084","0.000000","0.000000","0.801061"
"78876","0.000000","28.642097","-625.000000","0.000000","0.934439"
"78886","0.000000","28.330157","-625.000000","0.000000","0.997103"
"78896","0.000000","28.299384","312.500000","0.000000","0.822301"
"78906","0.000000","28.507601","625.000000","0.000000","0.491267"
"78916","0.000000","28.684586","625.000000","0.000000","0.251426"
"78926","0.000000","28.835023","0.000000","0.000000","0.080791"
"78936","0.000000","28.962895","0.000000","0.000000","-0.037665"
"78946","0.000000","29.071585","0.000000","0.000000","-0.117084"
"78956","0.000000","28.929598","-312.500000","0.000000","0.019923"
"78966","0.000000","28.340158","-1250.000000","0.000000","0.487490"
"78976","0.000000","27.839134","-1250.000000","0.000000","0.790811"
"78986","0.000000","27.647639","312.500000","0.000000","0.785845"
"78996","0.000000","27.484868","312.500000","0.000000","0.758893"
"79006","0.000000","27.580888","312.500000","0.000000","0.530298"
"79016","0.000000","27.662505","-0.000000","0.000000","0.358945"
"79026","0.000000","27.731879","-0.000000","0.000000","0.231657"
"79036","0.000000","27.790847","0.000000","0.000000","0.138151"
"79046","0.000000","27.606595","-625.000000","0.000000","0.257922"
"79056","0.000000","27.449981","-625.000000","0.000000","0.331629"
"79066","0.000000","27.082484","-312.500000","0.000000","0.559301"
"79076","0.000000","26.770111","0.000000","0.000000","0.697339"
"79086","0.000000","26.504594","0.000000","0.000000","0.770285"
"79096","0.000000","26.513280","312.500000","0.000000","0.609279"
"79106","0.000000","26.520663","312.500000","0.000000","0.481517"
"79116","0.000000","26.526939","0.000000","0.000000","0.380193"
"79126","0.000000","27.001023","1250.000000","0.000000","-0.075113"
"79136","0.000000","27.403995","1250.000000","0.000000","-0.382468"
"79146","0.000000","27.746520","0.000000","0.000000","-0.579995"
"79156","0.000000","27.803292","-625.000000","0.000000","-0.509413"
"79166","0.000000","27.851548","-625.000000","0.000000","-0.446136"
"79176","0.000000","27.892566","0.000000","0.000000","-0.389723"
"79186","0.000000","27.458681","-1250.000000","0.000000","0.035330"
"79196","0.000000","27.089879","-1250.000000","0.000000","0.323306"
"79206","0.000000","26.776397","0.000000","0.000000","0.509430"
"79216","0.000000","26.509938","0.000000","0.000000","0.620712"
"79226","0.000000","26.283447","0.000000","0.000000","0.677762"
"79236","0.000000","26.090930","0.000000","0.000000","0.696223"
"79246","0.000000","25.927290","0.000000","0.000000","0.687890"
"79256","0.000000","25.788197","0.000000","0.000000","0.661587"
"79266","0.000000","25.669967","-0.000000","0.000000","0.623853"
"79276","0.000000","25.569472","-0.000000","0.000000","0.579479"
"79286","0.000000","25.718426","312.500000","0.000000","0.344420"
"79296","0.000000","25.845037","-0.000000","0.000000","0.174247"
"79306","0.000000","25.952657","-0.000000","0.000000","0.053302"
"79316","0.000000","26.278508","312.500000","0.000000","-0.218040"
"79326","0.000000","26.086732","-1250.000000","0.000000","-0.021011"
"79336","0.000000","25.923722","-1250.000000","0.000000","0.113599"
"79346","0.000000","25.550789","-312.500000","0.000000","0.389226"
"79356","0.000000","25.702546","1250.000000","0.000000","0.189976"
"79366","0.000000","25.831539","1250.000000","0.000000","0.048786"
"79376","0.000000","25.706808","-312.500000","0.000000","0.138813"
"79386","0.000000","25.600787","-312.500000","0.000000","0.195868"
"79396","0.000000","25.979419","625.000000","0.000000","-0.146211"
"79406","0.000000","25.832506","-1250.000000","0.000000","0.000561"
"79416","0.000000","25.707630","-1250.000000","0.000000","0.100350"
"79426","0.000000","25.132736","-625.000000","0.000000","0.540195"
"79436","0.000000","25.112825","1250.000000","0.000000","0.448084"
"79446","0.000000","25.095901","1250.000000","0.000000","0.372007"
"79456","0.000000","25.081516","0.000000","0.000000","0.309113"
"79466","0.000000","25.069289","0.000000","0.000000","0.257073"
"79476","0.000000","25.058895","0.000000","0.000000","0.213973"
"79486","0.000000","25.050061","0.000000","0.000000","0.178246"
"79496","0.000000","25.042552","0.000000","0.000000","0.148604"
"79506","0.000000","24.567419","-625.000000","0.000000","0.498989"
"79516","0.000000","23.694806","-1250.000000","0.000000","1.097282"
"79526","0.000000","22.953085","-1250.000000","0.000000","1.471202"
"79536","0.000000","22.791373","625.000000","0.000000","1.306332"
"79546","0.000000","22.653917","-0.000000","0.000000","1.155030"
"79556","0.000000","22.537079","-0.000000","0.000000","1.017494"
"79566","0.000000","22.437767","0.000000","0.000000","0.893445"
"79576","0.000000","22.822102","1250.000000","0.000000","0.407288"
"79586","0.000000","23.148787","1250.000000","0.000000","0.064483"
"79596","0.000000","23.426469","0.000000","0.000000","-0.170559"
"79606","0.000000","23.662499","0.000000","0.000000","-0.325271"
"79616","0.000000","23.863124","0.000000","0.000000","-0.420717"
"79626","0.000000","24.033655","0.000000","0.000000","-0.472999"
"79636","0.000000","24.178607","0.000000","0.000000","-0.494361"
"79646","0.000000","24.301816","0.000000","0.000000","-0.494056"
"79656","0.000000","23.937793","-1250.000000","0.000000","-0.104027"
"79666","0.000000","23.628374","-1250.000000","0.000000","0.164314"
"79676","0.000000","23.365368","0.000000","0.000000","0.341856"
"79686","0.000000","22.673063","-1250.000000","0.000000","0.827329"
"79696","0.000000","22.084604","-1250.000000","0.000000","1.132631"
"79706","0.000000","21.584413","0.000000","0.000000","1.306257"
"79716","0.000000","21.628001","1250.000000","0.000000","1.010135"
"79726","0.000000","21.665051","1250.000000","0.000000","0.778468"
"79736","0.000000","21.696543","0.000000","0.000000","0.597581"
"79746","0.000000","21.723312","0.000000","0.000000","0.456650"
"79756","0.000000","22.214815","625.000000","0.000000","-0.027883"
"79766","0.000000","22.163843","-1250.000000","0.000000","0.018472"
"79776","0.000000","22.120516","-1250.000000","0.000000","0.049438"
"79786","0.000000","22.083689","0.000000","0.000000","0.069013"
"79796","0.000000","22.052386","-0.000000","0.000000","0.080253"
"79806","0.000000","22.025778","-0.000000","0.000000","0.085489"
"79816","0.000000","21.768786","-312.500000","0.000000","0.273984"
"79826","0.000000","22.019093","1250.000000","0.000000","0.018942"
"79836","0.000000","22.231854","1250.000000","0.000000","-0.155055"
"79846","0.000000","22.412701","0.000000","0.000000","-0.268722"
"79856","0.000000","22.566421","0.000000","0.000000","-0.337953"
"79866","0.000000","22.697083","0.000000","0.000000","-0.374892"
"79876","0.000000","22.808145","0.000000","0.000000","-0.388764"
"79886","0.000000","22.902549","0.000000","0.000000","-0.386534"
"79896","0.000000","22.748416","-312.500000","0.000000","-0.185921"
"79906","0.000000","22.617404","-0.000000","0.000000","-0.043927"
"79916","0.000000","22.506043","-0.000000","0.000000","0.053947"
"79926","0.000000","22.411387","0.000000","0.000000","0.118883"
"79936","0.000000","22.565304","625.000000","0.000000","-0.028027"
"79946","0.000000","22.696133","625.000000","0.000000","-0.127085"
"79956","0.000000","22.807338","0.000000","0.000000","-0.190632"
"79966","0.000000","22.901862","0.000000","0.000000","-0.228125"
"79976","0.000000","22.982208","0.000000","0.000000","-0.246777"
"79986","0.000000","22.816127","-312.500000","0.000000","-0.064556"
"79996","0.000000","22.674958","-312.500000","0.000000","0.061290"
"80006","0.000000","22.554964","0.000000","0.000000","0.145027"
"80016","0.000000","22.687345","625.000000","0.000000","0.010117"
"80026","0.000000","22.799868","625.000000","0.000000","-0.081925"
"80036","0.000000","22.426763","-625.000000","0.000000","0.232944"
"80046","0.000000","22.343998","625.000000","0.000000","0.252567"
"80056","0.000000","22.273649","625.000000","0.000000","0.258333"
"80066","0.000000","22.213851","0.000000","0.000000","0.254505"
"80076","0.000000","21.694274","-1250.000000","0.000000","0.619266"
"80086","0.000000","21.252633","-1250.000000","0.000000","0.848725"
"80096","0.000000","21.111613","312.500000","0.000000","0.791796"
"80106","0.000000","20.991746","0.000000","0.000000","0.729331"
"80116","0.000000","20.889859","0.000000","0.000000","0.664974"
"80126","0.000000","20.568880","-312.500000","0.000000","0.788762"
"80136","0.000000","20.296048","-312.500000","0.000000","0.849275"
"80146","0.000000","20.298516","312.500000","0.000000","0.677446"
"80156","0.000000","20.534988","625.000000","0.000000","0.352779"
"80166","0.000000","20.735990","625.000000","0.000000","0.121422"
"80176","0.000000","20.672467","-312.500000","0.000000","0.147956"
"80186","0.000000","20.384097","-625.000000","0.000000","0.349061"
"80196","0.000000","20.138982","-625.000000","0.000000","0.475340"
"80206","0.000000","20.165010","312.500000","0.000000","0.359450"
"80216","0.000000","19.249633","-2500.000000","0.000000","1.019861"
"80226","0.000000","18.471563","-2500.000000","0.000000","1.438345"
"80236","0.000000","18.044579","312.500000","0.000000","1.492264"
"80246","0.000000","17.681642","312.500000","0.000000","1.484160"
"80256","0.000000","17.373146","0.000000","0.000000","1.434125"
"80266","0.000000","17.110924","-0.000000","0.000000","1.357078"
"80276","0.000000","16.888035","-0.000000","0.000000","1.263973"
"80286","0.000000","17.401705","937.500000","0.000000","0.600243"
"80296","0.000000","17.369574","-1250.000000","0.000000","0.505899"
"80306","0.000000","17.342263","-1250.000000","0.000000","0.426568"
"80316","0.000000","17.787799","625.000000","0.000000","-0.015174"
"80326","0.000000","17.697754","-1250.000000","0.000000","0.059897"
"80336","0.000000","17.621216","-1250.000000","0.000000","0.109148"
"80346","0.000000","17.556158","0.000000","0.000000","0.139364"
"80356","0.000000","17.500860","0.000000","0.000000","0.155730"
"80366","0.000000","17.453856","0.000000","0.000000","0.162187"
"80376","0.000000","17.179527","-312.500000","0.000000","0.349213"
"80386","0.000000","16.946348","-312.500000","0.000000","0.465913"
"80396","0.000000","16.982521","312.500000","0.000000","0.343792"
"80406","0.000000","16.778893","-625.000000","0.000000","0.437936"
"80416","0.000000","16.605809","-625.000000","0.000000","0.488816"
"80426","0.000000","16.693063","312.500000","0.000000","0.321250"
"80436","0.000000","16.532853","-625.000000","0.000000","0.385168"
"80446","0.000000","16.396675","-625.000000","0.000000","0.417076"
"80456","0.000000","16.515299","312.500000","0.000000","0.238762"
"80466","0.000000","16.147379","-1250.000000","0.000000","0.485346"
"80476","0.000000","15.834647","-1250.000000","0.000000","0.638462"
